"transformation_date","item_name","Transformation_ID","Lot_ID","farm_name","Harvesting_ID","product_desc","quantity","transformer_quantity","transfored_product_desc","lot_code_hyperlink","Subsequent_ID","is_contaminated"
"2022-01-18","chili peppers","TR2295","2295","Harvest Moon Farms","H2295","Harvest Moon Farms,chili peppers,6278,LBS",6278,4729,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Harvest Moon Farms_2295","2295","false"
"2023-02-20","basil","TR2296","2296","Orchard Valley Farm","H2296","Orchard Valley Farm,basil,7143,LBS",7143,4026,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Orchard Valley Farm_2296","2296","false"
"2021-09-16","Cucumbers","TR2297","2297","Green Acres Farm","H2297","Green Acres Farm,Cucumbers,5042,LBS",5042,6764,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Green Acres Farm_2297","2297","false"
"2022-07-01","potato","TR2298","2298","Meadowlark Farm","H2298","Meadowlark Farm,potato,8985,LBS",8985,6652,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Meadowlark Farm_2298","2298","false"
"2021-08-19","chili peppers","TR2299","2299","Harvest Moon Farms","H2299","Harvest Moon Farms,chili peppers,6209,LBS",6209,5552,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Harvest Moon Farms_2299","2299","false"
"2021-08-03","lettuce","TR2300","2300","Mena Farm","H2300","Mena Farm,lettuce,701,LBS",701,420,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Mena Farm_2300","2300","false"
"2022-01-03","arugula","TR2301","2301","scissortail farms","H2301","scissortail farms,arugula,2733,LBS",2733,9055,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","scissortail farms_2301","2301","true"
"2022-08-06","potato","TR2302","2302","Meadowlark Farm","H2302","Meadowlark Farm,potato,9010,LBS",9010,9301,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Meadowlark Farm_2302","2302","false"
"2022-07-25","chili peppers","TR2303","2303","Harvest Moon Farms","H2303","Harvest Moon Farms,chili peppers,6300,LBS",6300,129,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Harvest Moon Farms_2303","2303","false"
"2022-07-15","parsley","TR2304","2304","Sunnydale Farm","H2304","Sunnydale Farm,parsley,7901,LBS",7901,4144,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Sunnydale Farm_2304","2304","false"
"2022-12-15","melons","TR2305","2305","scissortail farms","H2305","scissortail farms,melons,3216,LBS",3216,1288,"ACME BRAND, FROZEN SALAD, 25 LB CASE","scissortail farms_2305","2305","false"
"2022-10-13","Tomatoes","TR2306","2306","roland farms","H2306","roland farms,Tomatoes,3736,LBS",3736,6099,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","roland farms_2306","2306","false"
"2023-01-31","Item","TR2307","2307","Red Barn Farms","H2307","Red Barn Farms,Item,9847,LBS",9847,7470,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Red Barn Farms_2307","2307","false"
"2021-12-26","Item","TR2308","2308","Meadowlark Farm","H2308","Meadowlark Farm,Item,9393,LBS",9393,230,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Meadowlark Farm_2308","2308","false"
"2022-06-13","Item","TR2309","2309","Red Barn Farms","H2309","Red Barn Farms,Item,9907,LBS",9907,5976,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Red Barn Farms_2309","2309","true"
"2022-03-16","Cucumbers","TR2310","2310","Stonehall Farm","H2310","Stonehall Farm,Cucumbers,4618,LBS",4618,7576,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Stonehall Farm_2310","2310","false"
"2022-07-18","kale","TR2311","2311","Starview Farms","H2311","Starview Farms,kale,1847,LBS",1847,2041,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Starview Farms_2311","2311","false"
"2022-07-09","potato","TR2312","2312","Meadowlark Farm","H2312","Meadowlark Farm,potato,8986,LBS",8986,6034,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Meadowlark Farm_2312","2312","false"
"2021-08-10","cilantro","TR2313","2313","Sunnydale Farm","H2313","Sunnydale Farm,cilantro,7831,LBS",7831,3082,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Sunnydale Farm_2313","2313","false"
"2021-12-22","Item","TR2314","2314","Red Barn Farms","H2314","Red Barn Farms,Item,9965,LBS",9965,5943,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Red Barn Farms_2314","2314","false"
"2022-05-27","spinach","TR2315","2315","Cerritos Farm","H2315","Cerritos Farm,spinach,1405,LBS",1405,1700,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Cerritos Farm_2315","2315","false"
"2021-08-28","melons","TR2316","2316","roland farms","H2316","roland farms,melons,3339,LBS",3339,9053,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","roland farms_2316","2316","false"
"2022-06-29","basil","TR2317","2317","Orchard Valley Farm","H2317","Orchard Valley Farm,basil,6881,LBS",6881,7594,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Orchard Valley Farm_2317","2317","true"
"2021-08-21","parsley","TR2318","2318","Meadowbrook Farm","H2318","Meadowbrook Farm,parsley,8306,LBS",8306,7919,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Meadowbrook Farm_2318","2318","true"
"2022-12-25","bell peppers","TR2319","2319","Sunny Fields Farm ","H2319","Sunny Fields Farm ,bell peppers,5614,LBS",5614,9879,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Sunny Fields Farm _2319","2319","false"
"2022-04-18","Cucumbers","TR2320","2320","Green Acres Farm","H2320","Green Acres Farm,Cucumbers,4959,LBS",4959,7142,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Green Acres Farm_2320","2320","false"
"2022-03-19","basil","TR2321","2321","Sweetwater Farm ","H2321","Sweetwater Farm ,basil,6576,LBS",6576,4816,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Sweetwater Farm _2321","2321","false"
"2021-10-19","parsley","TR2322","2322","Meadowbrook Farm","H2322","Meadowbrook Farm,parsley,8021,LBS",8021,1701,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Meadowbrook Farm_2322","2322","false"
"2022-05-18","Item","TR2323","2323","Meadowlark Farm","H2323","Meadowlark Farm,Item,9371,LBS",9371,8770,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Meadowlark Farm_2323","2323","false"
"2021-10-02","lettuce","TR2324","2324","Hidden gems Farm","H2324","Hidden gems Farm,lettuce,271,LBS",271,9595,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Hidden gems Farm_2324","2324","false"
"2022-07-13","spinach","TR2325","2325","Cerritos Farm","H2325","Cerritos Farm,spinach,1177,LBS",1177,9792,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Cerritos Farm_2325","2325","false"
"2022-08-25","bell peppers","TR2326","2326","Green Acres Farm","H2326","Green Acres Farm,bell peppers,5308,LBS",5308,3543,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Green Acres Farm_2326","2326","false"
"2022-01-01","potato","TR2327","2327","Deep Root Farms","H2327","Deep Root Farms,potato,8717,LBS",8717,7374,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Deep Root Farms_2327","2327","true"
"2022-09-18","chili peppers","TR2328","2328","Sweetwater Farm ","H2328","Sweetwater Farm ,chili peppers,6405,LBS",6405,3507,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Sweetwater Farm _2328","2328","false"
"2023-02-02","cilantro","TR2329","2329","Sunnydale Farm","H2329","Sunnydale Farm,cilantro,7678,LBS",7678,7729,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Sunnydale Farm_2329","2329","false"
"2022-03-19","parsley","TR2330","2330","Deep Root Farms","H2330","Deep Root Farms,parsley,8465,LBS",8465,6548,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Deep Root Farms_2330","2330","false"
"2022-12-06","spinach","TR2331","2331","Mena Farm","H2331","Mena Farm,spinach,1026,LBS",1026,7686,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Mena Farm_2331","2331","false"
"2022-11-01","parsley","TR2332","2332","Meadowbrook Farm","H2332","Meadowbrook Farm,parsley,8028,LBS",8028,1450,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Meadowbrook Farm_2332","2332","false"
"2022-06-09","Tomatoes","TR2333","2333","Burnt Mill Farm","H2333","Burnt Mill Farm,Tomatoes,4069,LBS",4069,695,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Burnt Mill Farm_2333","2333","false"
"2022-12-20","spinach","TR2334","2334","Mena Farm","H2334","Mena Farm,spinach,993,LBS",993,4855,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Mena Farm_2334","2334","false"
"2022-01-06","potato","TR2335","2335","Deep Root Farms","H2335","Deep Root Farms,potato,8675,LBS",8675,547,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Deep Root Farms_2335","2335","true"
"2022-02-18","Tomatoes","TR2336","2336","Burnt Mill Farm","H2336","Burnt Mill Farm,Tomatoes,3847,LBS",3847,7380,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Burnt Mill Farm_2336","2336","true"
"2022-09-12","cilantro","TR2337","2337","Orchard Valley Farm","H2337","Orchard Valley Farm,cilantro,7209,LBS",7209,707,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Orchard Valley Farm_2337","2337","false"
"2022-04-18","potato","TR2338","2338","Meadowlark Farm","H2338","Meadowlark Farm,potato,9230,LBS",9230,3558,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Meadowlark Farm_2338","2338","false"
"2022-12-29","Tomatoes","TR2339","2339","Burnt Mill Farm","H2339","Burnt Mill Farm,Tomatoes,4265,LBS",4265,7297,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Burnt Mill Farm_2339","2339","true"
"2023-01-13","parsley","TR2340","2340","Meadowbrook Farm","H2340","Meadowbrook Farm,parsley,8264,LBS",8264,8320,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Meadowbrook Farm_2340","2340","false"
"2021-09-29","kale","TR2341","2341","Starview Farms","H2341","Starview Farms,kale,1915,LBS",1915,6091,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Starview Farms_2341","2341","false"
"2022-12-23","Cucumbers","TR2342","2342","Green Acres Farm","H2342","Green Acres Farm,Cucumbers,4888,LBS",4888,8574,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Green Acres Farm_2342","2342","false"
"2021-11-10","parsley","TR2343","2343","Meadowbrook Farm","H2343","Meadowbrook Farm,parsley,8080,LBS",8080,1578,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Meadowbrook Farm_2343","2343","true"
"2022-03-28","melons","TR2344","2344","scissortail farms","H2344","scissortail farms,melons,3083,LBS",3083,8951,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","scissortail farms_2344","2344","false"
"2022-07-03","bell peppers","TR2345","2345","Sunny Fields Farm ","H2345","Sunny Fields Farm ,bell peppers,5634,LBS",5634,4520,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Sunny Fields Farm _2345","2345","false"
"2021-10-09","lettuce","TR2346","2346","Mena Farm","H2346","Mena Farm,lettuce,762,LBS",762,5657,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Mena Farm_2346","2346","true"
"2022-11-15","cilantro","TR2347","2347","Sunnydale Farm","H2347","Sunnydale Farm,cilantro,7764,LBS",7764,302,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Sunnydale Farm_2347","2347","true"
"2021-08-19","arugula","TR2348","2348","Potomac Vegetable Farms","H2348","Potomac Vegetable Farms,arugula,2564,LBS",2564,1526,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Potomac Vegetable Farms_2348","2348","false"
"2023-01-27","potato","TR2349","2349","Deep Root Farms","H2349","Deep Root Farms,potato,8692,LBS",8692,946,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Deep Root Farms_2349","2349","true"
"2022-05-18","melons","TR2350","2350","scissortail farms","H2350","scissortail farms,melons,3223,LBS",3223,2485,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","scissortail farms_2350","2350","false"
"2022-12-30","melons","TR2351","2351","roland farms","H2351","roland farms,melons,3340,LBS",3340,999,"ACME BRAND, FROZEN SALAD, 25 LB CASE","roland farms_2351","2351","false"
"2022-07-16","parsley","TR2352","2352","Meadowbrook Farm","H2352","Meadowbrook Farm,parsley,8111,LBS",8111,396,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Meadowbrook Farm_2352","2352","true"
"2022-09-17","basil","TR2353","2353","Orchard Valley Farm","H2353","Orchard Valley Farm,basil,6982,LBS",6982,1539,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Orchard Valley Farm_2353","2353","false"
"2021-10-22","arugula","TR2354","2354","Potomac Vegetable Farms","H2354","Potomac Vegetable Farms,arugula,2307,LBS",2307,5493,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Potomac Vegetable Farms_2354","2354","false"
"2021-12-26","kale","TR2355","2355","Starview Farms","H2355","Starview Farms,kale,1679,LBS",1679,1976,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Starview Farms_2355","2355","false"
"2021-10-25","melons","TR2356","2356","roland farms","H2356","roland farms,melons,3291,LBS",3291,7745,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","roland farms_2356","2356","true"
"2022-03-23","lettuce","TR2357","2357","Mena Farm","H2357","Mena Farm,lettuce,702,LBS",702,3568,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Mena Farm_2357","2357","false"
"2022-11-11","parsley","TR2358","2358","Meadowbrook Farm","H2358","Meadowbrook Farm,parsley,8355,LBS",8355,7101,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Meadowbrook Farm_2358","2358","true"
"2021-08-13","bell peppers","TR2359","2359","Green Acres Farm","H2359","Green Acres Farm,bell peppers,5138,LBS",5138,2807,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Green Acres Farm_2359","2359","true"
"2022-04-08","parsley","TR2360","2360","Meadowbrook Farm","H2360","Meadowbrook Farm,parsley,8428,LBS",8428,4745,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Meadowbrook Farm_2360","2360","false"
"2022-11-12","chili peppers","TR2361","2361","Sunny Fields Farm ","H2361","Sunny Fields Farm ,chili peppers,5766,LBS",5766,9264,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Sunny Fields Farm _2361","2361","false"
"2022-07-22","chili peppers","TR2362","2362","Harvest Moon Farms","H2362","Harvest Moon Farms,chili peppers,6112,LBS",6112,5870,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Harvest Moon Farms_2362","2362","false"
"2023-01-02","potato","TR2363","2363","Deep Root Farms","H2363","Deep Root Farms,potato,8701,LBS",8701,1938,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","Deep Root Farms_2363","2363","false"
"2023-02-28","arugula","TR2364","2364","Potomac Vegetable Farms","H2364","Potomac Vegetable Farms,arugula,2467,LBS",2467,8128,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Potomac Vegetable Farms_2364","2364","false"
"2022-04-10","kale","TR2365","2365","Starview Farms","H2365","Starview Farms,kale,2177,LBS",2177,8113,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Starview Farms_2365","2365","false"
"2021-10-16","potato","TR2366","2366","Deep Root Farms","H2366","Deep Root Farms,potato,8618,LBS",8618,9477,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Deep Root Farms_2366","2366","false"
"2022-12-12","chili peppers","TR2367","2367","Harvest Moon Farms","H2367","Harvest Moon Farms,chili peppers,6035,LBS",6035,1568,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Harvest Moon Farms_2367","2367","false"
"2022-01-17","lettuce","TR2368","2368","Hidden gems Farm","H2368","Hidden gems Farm,lettuce,300,LBS",300,5048,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Hidden gems Farm_2368","2368","false"
"2022-02-01","potato","TR2369","2369","Deep Root Farms","H2369","Deep Root Farms,potato,8888,LBS",8888,4145,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Deep Root Farms_2369","2369","true"
"2022-09-20","bell peppers","TR2370","2370","Sunny Fields Farm ","H2370","Sunny Fields Farm ,bell peppers,5750,LBS",5750,7015,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Sunny Fields Farm _2370","2370","false"
"2021-08-01","cilantro","TR2371","2371","Orchard Valley Farm","H2371","Orchard Valley Farm,cilantro,7285,LBS",7285,6280,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Orchard Valley Farm_2371","2371","false"
"2021-08-20","Tomatoes","TR2372","2372","Burnt Mill Farm","H2372","Burnt Mill Farm,Tomatoes,3939,LBS",3939,688,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Burnt Mill Farm_2372","2372","false"
"2022-08-07","potato","TR2373","2373","Deep Root Farms","H2373","Deep Root Farms,potato,8873,LBS",8873,7601,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Deep Root Farms_2373","2373","false"
"2022-05-18","spinach","TR2374","2374","Mena Farm","H2374","Mena Farm,spinach,1010,LBS",1010,3321,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Mena Farm_2374","2374","false"
"2022-12-11","spinach","TR2375","2375","Cerritos Farm","H2375","Cerritos Farm,spinach,1220,LBS",1220,863,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Cerritos Farm_2375","2375","false"
"2021-09-11","Cucumbers","TR2376","2376","Stonehall Farm","H2376","Stonehall Farm,Cucumbers,4751,LBS",4751,8360,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","Stonehall Farm_2376","2376","false"
"2022-06-30","melons","TR2377","2377","roland farms","H2377","roland farms,melons,3612,LBS",3612,8477,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","roland farms_2377","2377","false"
"2022-05-02","lettuce","TR2378","2378","Hidden gems Farm","H2378","Hidden gems Farm,lettuce,189,LBS",189,7642,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Hidden gems Farm_2378","2378","false"
"2022-10-09","cilantro","TR2379","2379","Sunnydale Farm","H2379","Sunnydale Farm,cilantro,7732,LBS",7732,3335,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Sunnydale Farm_2379","2379","false"
"2021-10-20","potato","TR2380","2380","Deep Root Farms","H2380","Deep Root Farms,potato,8610,LBS",8610,6354,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Deep Root Farms_2380","2380","false"
"2022-02-06","melons","TR2381","2381","roland farms","H2381","roland farms,melons,3562,LBS",3562,5726,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","roland farms_2381","2381","true"
"2021-12-12","Cucumbers","TR2382","2382","Stonehall Farm","H2382","Stonehall Farm,Cucumbers,4511,LBS",4511,5478,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Stonehall Farm_2382","2382","false"
"2021-12-26","arugula","TR2383","2383","Potomac Vegetable Farms","H2383","Potomac Vegetable Farms,arugula,2569,LBS",2569,6600,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Potomac Vegetable Farms_2383","2383","true"
"2021-11-29","parsley","TR2384","2384","Meadowbrook Farm","H2384","Meadowbrook Farm,parsley,7923,LBS",7923,6399,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Meadowbrook Farm_2384","2384","false"
"2021-10-05","melons","TR2385","2385","scissortail farms","H2385","scissortail farms,melons,2973,LBS",2973,2288,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","scissortail farms_2385","2385","false"
"2022-07-11","chili peppers","TR2386","2386","Harvest Moon Farms","H2386","Harvest Moon Farms,chili peppers,6274,LBS",6274,9964,"FRESH PROCESSOR BRAND, GARDEN SALAD KIT, 10x12 OZ BAGS","Harvest Moon Farms_2386","2386","false"
"2022-10-09","Item","TR2387","2387","Red Barn Farms","H2387","Red Barn Farms,Item,9694,LBS",9694,5652,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Red Barn Farms_2387","2387","true"
"2022-02-08","melons","TR2388","2388","roland farms","H2388","roland farms,melons,3321,LBS",3321,9440,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","roland farms_2388","2388","true"
"2022-04-08","melons","TR2389","2389","scissortail farms","H2389","scissortail farms,melons,2951,LBS",2951,7256,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","scissortail farms_2389","2389","false"
"2023-02-08","Tomatoes","TR2390","2390","Burnt Mill Farm","H2390","Burnt Mill Farm,Tomatoes,3786,LBS",3786,593,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Burnt Mill Farm_2390","2390","false"
"2023-01-15","parsley","TR2391","2391","Deep Root Farms","H2391","Deep Root Farms,parsley,8482,LBS",8482,480,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Deep Root Farms_2391","2391","false"
"2021-12-19","potato","TR2392","2392","Meadowlark Farm","H2392","Meadowlark Farm,potato,9292,LBS",9292,3039,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Meadowlark Farm_2392","2392","true"
"2022-08-13","bell peppers","TR2393","2393","Sunny Fields Farm ","H2393","Sunny Fields Farm ,bell peppers,5471,LBS",5471,7662,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Sunny Fields Farm _2393","2393","false"
"2022-12-20","chili peppers","TR2394","2394","Harvest Moon Farms","H2394","Harvest Moon Farms,chili peppers,5870,LBS",5870,1453,"CHARLES CHEESE CO. BRAND, FETA VEG CHEESE, 40 X 8 OZ EA","Harvest Moon Farms_2394","2394","false"
"2021-11-22","cilantro","TR2395","2395","Sunnydale Farm","H2395","Sunnydale Farm,cilantro,7741,LBS",7741,6409,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Sunnydale Farm_2395","2395","false"
"2021-09-08","basil","TR2396","2396","Sweetwater Farm ","H2396","Sweetwater Farm ,basil,6501,LBS",6501,3970,"NB NUT BUTTER CO., CASE, SMOOTH PEANUT MIX VEG, 20 X 1LB EA","Sweetwater Farm _2396","2396","false"
"2021-12-14","potato","TR2397","2397","Deep Root Farms","H2397","Deep Root Farms,potato,8775,LBS",8775,9051,"ACME BRAND, FROZEN SALAD, 25 LB CASE","Deep Root Farms_2397","2397","false"
"2021-11-07","melons","TR2398","2398","roland farms","H2398","roland farms,melons,3234,LBS",3234,5770,"SALTY SMOKER BRAND, COLD SMOKED VEG, 40 X 8 OZ PACK","roland farms_2398","2398","false"
"2022-11-06","melons","TR2399","2399","roland farms","H2399","roland farms,melons,3301,LBS",3301,411,"BIGSTORE BRAND, FROZEN VEG MEAL , 20 LB CASE","roland farms_2399","2399","false"
